population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,species
0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
318,310,2,0,0,0,2,2,1.184982,2.587917,0.33,0.29,4,3,3,30,17,750,Deer
323,311,2,0,0,0,2,7,1.186802,2.581885,0.33,0.29,4,3,3,30,17,750,Deer
328,312,1,0,0,0,1,6,1.189446,2.577618,0.33,0.29,4,3,3,30,17,750,Deer
333,313,1,0,0,0,1,6,1.190903,2.575618,0.33,0.29,4,3,3,30,17,750,Deer
332,314,2,0,0,0,2,0,1.191025,2.57486,0.33,0.29,4,3,3,30,17,750,Deer
332,315,4,0,0,0,4,4,1.189642,2.572917,0.33,0.29,4,3,3,30,17,750,Deer
331,316,0,0,0,0,0,0,1.190679,2.572363,0.33,0.29,4,3,3,30,17,750,Deer
335,317,3,0,0,0,3,4,1.188763,2.568844,0.33,0.29,4,3,3,30,17,750,Deer
331,318,1,0,0,0,1,0,1.186172,2.570994,0.33,0.29,4,3,3,30,17,750,Deer
332,319,0,0,0,0,0,1,1.18793,2.567702,0.33,0.29,4,3,3,30,17,750,Deer
334,320,0,0,0,0,0,2,1.185978,2.567079,0.33,0.29,4,3,3,30,17,750,Deer
337,321,0,0,0,0,0,3,1.185551,2.563181,0.33,0.29,4,3,3,30,17,750,Deer
0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
337,322,1,0,0,0,1,1,1.188262,2.561259,0.33,0.29,4,3,3,30,17,750,Deer
335,323,4,0,0,0,4,0,1.189803,2.560608,0.33,0.29,4,3,3,30,17,750,Deer
334,324,0,0,0,0,0,1,1.190364,2.560543,0.33,0.29,4,3,3,30,17,750,Deer
334,325,0,0,0,0,0,0,1.190364,2.560543,0.33,0.29,4,3,3,30,17,750,Deer
333,326,1,0,0,0,1,0,1.189973,2.559224,0.33,0.29,4,3,3,30,17,750,Deer
332,327,2,0,0,0,2,1,1.193489,2.554409,0.33,0.29,4,3,3,30,17,750,Deer
329,328,3,0,0,0,3,0,1.190992,2.557637,0.33,0.29,4,3,3,30,17,750,Deer
328,329,3,0,0,0,3,0,1.191009,2.558156,0.33,0.29,4,3,3,30,17,750,Deer
325,330,1,0,0,0,1,0,1.194345,2.559282,0.33,0.29,4,3,3,30,17,750,Deer
325,331,1,0,0,0,1,0,1.194345,2.559282,0.33,0.29,4,3,3,30,17,750,Deer
323,332,1,0,0,0,1,0,1.194843,2.558085,0.33,0.29,4,3,3,30,17,750,Deer
323,333,2,0,0,0,2,2,1.193879,2.558784,0.33,0.29,4,3,3,30,17,750,Deer
0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
321,334,3,0,0,0,3,1,1.190628,2.558251,0.33,0.29,4,3,3,30,17,750,Deer
321,335,0,0,0,0,0,0,1.190628,2.558251,0.33,0.29,4,3,3,30,17,750,Deer
320,336,1,0,0,0,1,0,1.189455,2.560692,0.33,0.29,4,3,3,30,17,750,Deer
320,337,0,0,0,0,0,0,1.189455,2.560692,0.33,0.29,4,3,3,30,17,750,Deer
319,338,2,0,0,0,2,0,1.188914,2.559315,0.33,0.29,4,3,3,30,17,750,Deer
318,339,0,0,0,0,0,0,1.189356,2.55803,0.33,0.29,4,3,3,30,17,750,Deer
317,340,1,0,0,0,1,0,1.187361,2.556636,0.33,0.29,4,3,3,30,17,750,Deer
315,341,4,0,0,0,4,0,1.187884,2.556124,0.33,0.29,4,3,3,30,17,750,Deer
313,342,0,0,0,0,0,0,1.188501,2.559166,0.33,0.29,4,3,3,30,17,750,Deer
313,343,0,0,0,0,0,0,1.188501,2.559166,0.33,0.29,4,3,3,30,17,750,Deer
311,344,2,0,0,0,2,0,1.18916,2.559877,0.33,0.29,4,3,3,30,17,750,Deer
309,345,2,0,0,0,2,0,1.187997,2.557727,0.33,0.29,4,3,3,30,17,750,Deer
0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
306,346,3,0,0,0,3,0,1.187697,2.555464,0.33,0.29,4,3,3,30,17,750,Deer
305,347,4,0,0,0,4,1,1.192019,2.556242,0.33,0.29,4,3,3,30,17,750,Deer
303,348,2,0,0,0,2,0,1.190555,2.556751,0.33,0.29,4,3,3,30,17,750,Deer
300,349,1,0,0,0,1,0,1.191727,2.560359,0.33,0.29,4,3,3,30,17,750,Deer
297,350,4,0,0,0,4,0,1.195187,2.559997,0.33,0.29,4,3,3,30,17,750,Deer
296,351,0,0,0,0,0,0,1.193141,2.564641,0.33,0.29,4,3,3,30,17,750,Deer
295,352,1,0,0,0,1,0,1.194615,2.564733,0.33,0.29,4,3,3,30,17,750,Deer
293,353,2,0,0,0,2,0,1.194106,2.565051,0.33,0.29,4,3,3,30,17,750,Deer
290,354,3,0,0,0,3,0,1.197952,2.563084,0.33,0.29,4,3,3,30,17,750,Deer
289,355,1,0,0,0,1,0,1.19946,2.561572,0.33,0.29,4,3,3,30,17,750,Deer
288,356,3,0,0,0,3,0,1.199597,2.56005,0.33,0.29,4,3,3,30,17,750,Deer
282,357,4,0,0,0,4,0,1.204173,2.561134,0.33,0.29,4,3,3,30,17,750,Deer
0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
280,358,2,0,0,0,2,0,1.204834,2.565094,0.33,0.29,4,3,3,30,17,750,Deer
278,359,2,0,0,0,2,0,1.205396,2.566904,0.33,0.29,4,3,3,30,17,750,Deer
277,360,1,0,0,0,1,0,1.203419,2.567797,0.33,0.29,4,3,3,30,17,750,Deer
276,361,1,0,0,0,1,0,1.202872,2.569138,0.33,0.29,4,3,3,30,17,750,Deer
276,362,0,0,0,0,0,0,1.202872,2.569138,0.33,0.29,4,3,3,30,17,750,Deer
274,363,2,0,0,0,2,0,1.203289,2.567711,0.33,0.29,4,3,3,30,17,750,Deer
271,364,4,0,0,0,4,0,1.203405,2.56962,0.33,0.29,4,3,3,30,17,750,Deer
268,365,1,1,1,0,2,0,1.203309,2.575876,0.33,0.29,4,3,3,30,17,750,Deer
265,366,2,1,0,0,3,0,1.202053,2.580562,0.33,0.29,4,3,3,30,17,750,Deer
263,367,2,0,0,0,2,0,1.204036,2.577665,0.33,0.29,4,3,3,30,17,750,Deer
260,368,4,0,0,0,4,0,1.207063,2.578179,0.33,0.29,4,3,3,30,17,750,Deer
0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
256,369,4,1,1,0,6,1,1.210787,2.57639,0.33,0.29,4,3,3,30,17,750,Deer
255,370,2,1,0,0,3,3,1.205165,2.579849,0.33,0.29,4,3,3,30,17,750,Deer
252,371,2,0,1,0,3,1,1.206946,2.583201,0.33,0.29,4,3,3,30,17,750,Deer
252,372,3,0,0,0,3,2,1.219207,2.588901,0.33,0.29,4,3,3,30,17,750,Deer
252,373,2,0,0,0,2,3,1.227823,2.586902,0.33,0.29,4,3,3,30,17,750,Deer
249,374,3,2,0,0,5,0,1.229445,2.589669,0.33,0.29,4,3,3,30,17,750,Deer
249,375,1,0,0,0,1,3,1.242626,2.59899,0.33,0.29,4,3,3,30,17,750,Deer
246,376,6,0,0,0,6,3,1.243117,2.595263,0.33,0.29,4,3,3,30,17,750,Deer
249,377,0,0,0,0,0,3,1.242676,2.59646,0.33,0.29,4,3,3,30,17,750,Deer
249,378,4,2,0,0,6,4,1.248734,2.606711,0.33,0.29,4,3,3,30,17,750,Deer
255,379,1,2,0,0,3,11,1.249548,2.613305,0.33,0.29,4,3,3,30,17,750,Deer
252,380,3,2,1,0,6,1,1.252716,2.613426,0.33,0.29,4,3,3,30,17,750,Deer
0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
248,381,2,1,0,0,3,1,1.249501,2.61791,0.33,0.29,4,3,3,30,17,750,Deer
244,382,6,0,0,0,6,2,1.248948,2.622484,0.33,0.29,4,3,3,30,17,750,Deer
242,383,4,0,0,0,4,2,1.252657,2.625012,0.33,0.29,4,3,3,30,17,750,Deer
242,384,1,1,0,0,2,2,1.255858,2.626612,0.33,0.29,4,3,3,30,17,750,Deer
246,385,2,0,0,0,2,4,1.253513,2.623336,0.33,0.29,4,3,3,30,17,750,Deer
242,386,3,0,0,0,3,0,1.259601,2.622361,0.33,0.29,4,3,3,30,17,750,Deer
239,387,3,0,0,0,3,1,1.25885,2.62692,0.33,0.29,4,3,3,30,17,750,Deer
236,388,2,1,0,0,3,0,1.260106,2.631225,0.33,0.29,4,3,3,30,17,750,Deer
230,389,5,1,0,0,6,0,1.256284,2.63126,0.33,0.29,4,3,3,30,17,750,Deer
224,390,2,6,0,0,8,1,1.267186,2.63437,0.33,0.29,4,3,3,30,17,750,Deer
219,391,2,2,0,0,4,0,1.266571,2.642578,0.33,0.29,4,3,3,30,17,750,Deer
219,392,2,1,0,0,3,2,1.270964,2.640239,0.33,0.29,4,3,3,30,17,750,Deer
0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
218,393,1,3,0,0,4,1,1.269847,2.641445,0.33,0.29,4,3,3,30,17,750,Deer
213,394,2,3,0,0,5,2,1.270612,2.653239,0.33,0.29,4,3,3,30,17,750,Deer
214,395,3,0,0,0,3,3,1.273462,2.646418,0.33,0.29,4,3,3,30,17,750,Deer
210,396,5,5,0,0,10,4,1.274398,2.643452,0.33,0.29,4,3,3,30,17,750,Deer
203,397,3,1,0,0,4,0,1.274364,2.641908,0.33,0.29,4,3,3,30,17,750,Deer
201,398,3,0,0,0,3,0,1.270496,2.638399,0.33,0.29,4,3,3,30,17,750,Deer
200,399,2,6,0,0,8,4,1.275958,2.64254,0.33,0.29,4,3,3,30,17,750,Deer
190,400,4,2,1,0,7,0,1.272926,2.650976,0.33,0.29,4,3,3,30,17,750,Deer
188,401,1,0,1,0,2,1,1.281667,2.654291,0.33,0.29,4,3,3,30,17,750,Deer
186,402,1,2,0,0,3,1,1.284713,2.659973,0.33,0.29,4,3,3,30,17,750,Deer
186,403,1,2,0,0,3,3,1.288937,2.645781,0.33,0.29,4,3,3,30,17,750,Deer
188,404,1,2,1,0,4,5,1.295565,2.644909,0.33,0.29,4,3,3,30,17,750,Deer
0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
190,405,2,3,0,0,5,8,1.315799,2.64786,0.33,0.29,4,3,3,30,17,750,Deer
193,406,2,2,0,0,4,7,1.316589,2.660141,0.33,0.29,4,3,3,30,17,750,Deer
194,407,4,2,0,0,6,6,1.324089,2.651009,0.33,0.29,4,3,3,30,17,750,Deer
198,408,4,0,0,0,4,7,1.331826,2.638809,0.33,0.29,4,3,3,30,17,750,Deer
198,409,2,5,1,0,8,8,1.31998,2.639682,0.33,0.29,4,3,3,30,17,750,Deer
199,410,2,0,0,0,2,5,1.327775,2.645775,0.33,0.29,4,3,3,30,17,750,Deer
202,411,2,4,0,0,6,8,1.34946,2.6416,0.33,0.29,4,3,3,30,17,750,Deer
207,412,1,0,0,0,1,7,1.34189,2.637894,0.33,0.29,4,3,3,30,17,750,Deer
214,413,1,0,0,0,1,8,1.341108,2.642929,0.33,0.29,4,3,3,30,17,750,Deer
212,414,3,5,0,0,8,4,1.348028,2.632592,0.33,0.29,4,3,3,30,17,750,Deer
214,415,1,2,0,0,3,6,1.342677,2.624159,0.33,0.29,4,3,3,30,17,750,Deer
215,416,0,1,0,0,1,2,1.347575,2.622569,0.33,0.29,4,3,3,30,17,750,Deer
0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
217,417,2,2,0,0,4,6,1.351661,2.626959,0.33,0.29,4,3,3,30,17,750,Deer
216,418,1,1,0,0,2,2,1.354878,2.622016,0.33,0.29,4,3,3,30,17,750,Deer
223,419,2,1,0,0,3,8,1.3484,2.618927,0.33,0.29,4,3,3,30,17,750,Deer
226,420,3,1,0,0,4,8,1.341895,2.605877,0.33,0.29,4,3,3,30,17,750,Deer
227,421,4,1,0,0,5,6,1.340958,2.611,0.33,0.29,4,3,3,30,17,750,Deer
229,422,2,0,0,0,2,5,1.338983,2.607884,0.33,0.29,4,3,3,30,17,750,Deer
234,423,1,0,0,0,1,5,1.337348,2.608499,0.33,0.29,4,3,3,30,17,750,Deer
239,424,0,0,0,0,0,6,1.340653,2.602846,0.33,0.29,4,3,3,30,17,750,Deer
241,425,3,0,0,0,3,4,1.344266,2.602975,0.33,0.29,4,3,3,30,17,750,Deer
241,426,0,1,0,0,1,2,1.345206,2.602721,0.33,0.29,4,3,3,30,17,750,Deer
240,427,4,0,0,0,4,2,1.349406,2.599306,0.33,0.29,4,3,3,30,17,750,Deer
0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
244,428,1,0,0,0,1,6,1.347367,2.60055,0.33,0.29,4,3,3,30,17,750,Deer
245,429,2,2,0,0,4,3,1.350957,2.605192,0.33,0.29,4,3,3,30,17,750,Deer
243,430,2,2,0,0,4,2,1.350914,2.597673,0.33,0.29,4,3,3,30,17,750,Deer
239,431,5,0,0,0,5,3,1.340804,2.600352,0.33,0.29,4,3,3,30,17,750,Deer
240,432,1,0,0,0,1,2,1.339956,2.598636,0.33,0.29,4,3,3,30,17,750,Deer
240,433,1,1,0,0,2,2,1.337561,2.595791,0.33,0.29,4,3,3,30,17,750,Deer
238,434,2,1,0,0,3,1,1.323796,2.59558,0.33,0.29,4,3,3,30,17,750,Deer
237,435,2,0,0,0,2,1,1.321765,2.592654,0.33,0.29,4,3,3,30,17,750,Deer
236,436,2,1,0,0,3,1,1.319206,2.594259,0.33,0.29,4,3,3,30,17,750,Deer
236,437,1,0,0,0,1,1,1.316507,2.59391,0.33,0.29,4,3,3,30,17,750,Deer
234,438,2,0,0,0,2,1,1.31504,2.593899,0.33,0.29,4,3,3,30,17,750,Deer
236,439,0,0,0,0,0,2,1.315471,2.584735,0.33,0.29,4,3,3,30,17,750,Deer
0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
236,440,0,1,0,0,1,1,1.310988,2.591843,0.33,0.29,4,3,3,30,17,750,Deer
236,441,0,1,0,0,1,1,1.312084,2.592705,0.33,0.29,4,3,3,30,17,750,Deer
240,442,0,0,0,0,0,4,1.308446,2.591644,0.33,0.29,4,3,3,30,17,750,Deer
240,443,1,0,0,0,1,0,1.308446,2.591644,0.33,0.29,4,3,3,30,17,750,Deer
241,444,2,0,0,0,2,4,1.308907,2.587015,0.33,0.29,4,3,3,30,17,750,Deer
241,445,0,0,0,0,0,0,1.308907,2.587015,0.33,0.29,4,3,3,30,17,750,Deer
242,446,1,1,0,0,2,2,1.308869,2.574664,0.33,0.29,4,3,3,30,17,750,Deer
239,447,2,0,0,0,2,0,1.308427,2.576941,0.33,0.29,4,3,3,30,17,750,Deer
236,448,3,1,1,0,4,1,1.307736,2.575571,0.33,0.29,4,3,3,30,17,750,Deer
231,449,3,1,2,0,5,0,1.307819,2.57993,0.33,0.29,4,3,3,30,17,750,Deer
232,450,1,0,0,0,1,2,1.303192,2.584448,0.33,0.29,4,3,3,30,17,750,Deer
234,451,0,0,0,0,0,2,1.302201,2.58038,0.33,0.29,4,3,3,30,17,750,Deer
0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
233,452,3,0,0,0,3,1,1.299496,2.580945,0.33,0.29,4,3,3,30,17,750,Deer
230,453,2,1,1,0,3,1,1.300053,2.578004,0.33,0.29,4,3,3,30,17,750,Deer
231,454,0,0,0,0,0,1,1.298929,2.579803,0.33,0.29,4,3,3,30,17,750,Deer
231,455,0,0,0,0,0,0,1.298929,2.579803,0.33,0.29,4,3,3,30,17,750,Deer
231,456,1,0,0,0,1,1,1.299394,2.57402,0.33,0.29,4,3,3,30,17,750,Deer
230,457,0,1,0,0,1,0,1.299192,2.572168,0.33,0.29,4,3,3,30,17,750,Deer
229,458,1,1,0,0,2,0,1.300364,2.570299,0.33,0.29,4,3,3,30,17,750,Deer
229,459,3,0,0,0,3,2,1.304283,2.569274,0.33,0.29,4,3,3,30,17,750,Deer
227,460,0,0,0,0,0,0,1.300231,2.570005,0.33,0.29,4,3,3,30,17,750,Deer
226,461,0,1,1,0,1,0,1.297909,2.572339,0.33,0.29,4,3,3,30,17,750,Deer
225,462,2,0,0,0,2,0,1.294017,2.572061,0.33,0.29,4,3,3,30,17,750,Deer
224,463,0,0,0,0,0,0,1.291627,2.57015,0.33,0.29,4,3,3,30,17,750,Deer
0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
