population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,staminaIncreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,averageNumberOfChildren,maxSpeed,minSpeed,maxSize,minSize,species
168,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
166,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
493,3345,8,0,0,0,8,0,1.516146,2.287707,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
493,3350,8,2,3,0,11,11,1.519692,2.288727,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
482,3355,12,3,3,0,15,0,1.520986,2.290264,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
471,3360,6,2,1,0,8,0,1.528076,2.29299,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
464,3365,3,2,3,0,7,0,1.530177,2.289557,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
468,3370,1,2,1,0,3,8,1.534907,2.295972,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
488,3375,2,1,1,0,3,24,1.552321,2.297995,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
486,3380,6,2,2,0,9,3,1.550363,2.297453,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
477,3385,8,0,0,0,8,1,1.554344,2.30451,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
479,3390,5,1,2,0,7,9,1.561034,2.30775,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
472,3395,4,2,3,0,7,2,1.568001,2.304865,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
474,3400,3,3,2,0,6,5,1.570748,2.307542,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
151,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
151,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
156,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
157,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
205,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
207,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
224,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
226,3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
218,3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
213,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
232,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
235,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
472,3405,2,3,3,0,6,6,1.570203,2.320517,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
468,3410,11,1,1,0,12,7,1.559872,2.318045,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
459,3415,6,1,0,0,7,0,1.555333,2.319664,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
449,3420,9,1,1,0,10,0,1.558356,2.319674,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
453,3425,8,2,2,0,10,13,1.562281,2.325722,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
450,3430,2,0,0,0,2,0,1.563274,2.325025,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
449,3435,5,1,1,0,6,4,1.568494,2.329879,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
452,3440,3,1,0,0,4,7,1.571214,2.329054,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
446,3445,7,0,1,0,8,3,1.567031,2.324802,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
452,3450,4,1,1,0,6,11,1.556952,2.317649,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
451,3455,5,2,1,0,7,5,1.550397,2.322623,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
455,3460,2,1,1,0,3,8,1.562011,2.317009,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
244,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
241,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
240,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
240,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
243,3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
245,3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
252,3435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
257,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
273,3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
277,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
281,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
282,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
454,3465,3,3,2,0,7,4,1.552976,2.320534,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
452,3470,4,0,1,0,5,5,1.554002,2.318518,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
442,3475,9,0,1,0,10,0,1.552387,2.322865,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
440,3480,3,2,2,0,5,3,1.554252,2.324957,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
428,3485,5,4,4,0,11,0,1.563533,2.337209,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
422,3490,4,3,2,0,7,0,1.566597,2.340281,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
413,3495,8,0,0,0,8,0,1.567351,2.340151,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
406,3500,5,3,0,0,8,0,1.5718,2.345577,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
400,3505,3,2,2,0,5,0,1.57402,2.348988,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
394,3510,2,3,5,0,7,0,1.576063,2.351969,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
385,3515,9,1,1,0,10,0,1.57315,2.354436,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
384,3520,3,3,3,0,7,6,1.586124,2.35596,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
232,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
226,3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
195,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
192,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
181,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
179,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
179,3495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
179,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
178,3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
179,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
179,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
179,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
382,3525,1,5,3,0,6,3,1.583055,2.36,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
386,3530,6,3,2,0,9,13,1.575447,2.372725,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
386,3535,4,4,3,0,8,10,1.57777,2.377349,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
386,3540,4,3,2,0,7,4,1.586264,2.384945,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
391,3545,4,5,3,0,9,16,1.593638,2.402979,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
382,3550,4,3,2,0,8,0,1.598009,2.408921,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
372,3555,10,1,1,0,11,0,1.606723,2.410778,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
373,3560,6,1,2,0,8,8,1.604514,2.413046,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
371,3565,1,0,0,0,1,0,1.605929,2.415257,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
367,3570,5,0,1,0,6,0,1.607244,2.414748,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
363,3575,1,1,1,0,2,0,1.60401,2.416469,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
359,3580,1,2,2,0,4,0,1.600264,2.418822,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
236,3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
243,3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
276,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
248,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
243,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
217,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
208,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
196,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
192,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
187,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
186,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
353,3585,8,0,1,0,9,0,1.608007,2.419829,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
358,3590,3,1,0,0,4,11,1.603421,2.425706,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
353,3595,5,0,0,0,5,0,1.607186,2.422184,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
344,3600,5,2,3,0,10,1,1.619208,2.426699,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
362,3605,3,0,0,0,3,21,1.631867,2.427643,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
373,3610,1,2,1,0,3,15,1.632184,2.425064,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
390,3615,3,3,2,0,7,23,1.637724,2.418059,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
402,3620,3,0,0,0,3,16,1.62304,2.420772,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
437,3625,4,0,0,0,4,38,1.645063,2.402578,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
442,3630,3,0,0,0,3,8,1.651131,2.407158,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
445,3635,2,0,1,0,3,7,1.652789,2.407838,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
457,3640,2,1,1,0,3,15,1.665675,2.419715,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
173,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
170,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
169,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
168,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
201,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
205,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
213,3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
220,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
214,3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
212,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
212,3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
210,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
464,3645,5,0,0,0,5,11,1.677994,2.414505,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
468,3650,3,0,0,0,3,8,1.677884,2.417459,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
462,3655,8,0,0,0,8,0,1.678755,2.415445,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
457,3660,3,0,0,0,3,0,1.682671,2.417528,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
458,3665,3,1,1,0,4,3,1.683852,2.415687,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
454,3670,4,0,0,0,4,0,1.681048,2.415305,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
458,3675,3,1,0,0,4,8,1.686134,2.416636,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
454,3680,2,1,0,0,3,0,1.686298,2.418955,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
460,3685,3,1,0,0,4,11,1.688361,2.431148,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
464,3690,6,0,0,0,6,10,1.6919,2.428485,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
462,3695,4,0,0,0,4,1,1.695424,2.427659,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
470,3700,4,1,1,0,5,14,1.696084,2.419151,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
222,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
224,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
222,3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
221,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
212,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
215,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
225,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
225,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
232,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
228,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
221,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
220,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
477,3705,2,1,0,0,3,8,1.697499,2.419762,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
478,3710,6,2,2,0,8,9,1.693671,2.418782,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
479,3715,1,1,2,0,3,6,1.688827,2.420797,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
490,3720,1,0,2,0,3,14,1.694794,2.428552,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
489,3725,8,1,0,0,9,6,1.690506,2.427523,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
485,3730,3,0,0,0,3,0,1.685258,2.426852,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
482,3735,4,2,1,0,6,1,1.685036,2.425175,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
477,3740,4,1,0,0,5,2,1.686644,2.42824,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
478,3745,9,2,0,0,11,7,1.685412,2.430686,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
470,3750,5,2,0,0,7,4,1.686477,2.433822,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
471,3755,4,1,1,0,6,8,1.68702,2.42762,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
477,3760,7,2,0,0,9,14,1.70063,2.424617,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
216,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
218,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
222,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
226,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
237,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
239,3730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
242,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
246,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
240,3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
249,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
255,3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
254,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
469,3765,10,1,0,0,11,0,1.700057,2.427544,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
459,3770,6,1,1,0,7,1,1.695243,2.426221,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
458,3775,4,1,0,0,5,2,1.696798,2.431632,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
454,3780,3,0,0,0,3,0,1.697653,2.430395,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
454,3785,4,0,0,0,4,5,1.69306,2.437138,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
456,3790,5,0,0,0,5,7,1.693855,2.443995,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
450,3795,5,1,0,0,6,0,1.69662,2.445968,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
445,3800,5,0,1,0,6,0,1.700236,2.441976,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
443,3805,3,0,0,0,3,1,1.704248,2.445878,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
438,3810,4,1,1,0,5,0,1.70744,2.442651,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
432,3815,7,3,0,0,10,3,1.708306,2.436996,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
250,3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
241,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
241,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
238,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
238,3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
237,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
239,3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
240,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
254,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
254,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
256,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
429,3820,12,1,0,0,13,11,1.700776,2.427908,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
438,3825,6,0,0,0,6,14,1.684173,2.426228,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
433,3830,4,1,0,0,5,0,1.685201,2.428274,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
429,3835,4,0,0,0,4,0,1.687546,2.425843,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
424,3840,7,0,0,0,7,1,1.687279,2.427708,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
426,3845,2,2,2,0,4,8,1.685601,2.418538,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
422,3850,7,1,1,0,8,4,1.675737,2.427645,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
414,3855,8,0,0,0,8,0,1.677701,2.430062,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
406,3860,5,1,2,0,7,0,1.678821,2.435914,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
407,3865,2,3,1,0,5,5,1.674757,2.443652,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
406,3870,8,0,0,0,8,4,1.673971,2.442978,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
403,3875,0,3,3,0,3,4,1.669236,2.441502,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
259,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
266,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
276,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
268,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
266,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
265,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
266,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
266,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
264,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
262,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
263,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
265,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
400,3880,2,5,3,0,7,1,1.663233,2.447854,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
401,3885,8,0,0,0,8,8,1.663427,2.452113,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
395,3890,3,1,1,0,4,0,1.661762,2.449359,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
393,3895,2,0,0,0,2,2,1.660654,2.449343,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
389,3900,4,2,0,0,6,0,1.662862,2.446652,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
384,3905,1,2,1,0,3,0,1.663354,2.450003,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
380,3910,4,1,1,0,5,0,1.66582,2.45147,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
381,3915,4,2,2,0,6,6,1.667991,2.459067,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
373,3920,4,3,3,0,8,0,1.668615,2.468905,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
370,3925,0,1,0,0,1,0,1.666522,2.472536,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
368,3930,3,1,1,0,4,0,1.662363,2.47083,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
360,3935,2,4,2,0,6,0,1.662307,2.470541,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
268,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
